Inspection Type,Registration ID,Firm Names,Inspection Year,Country,Global Network,Inspection Report Date,Inspection Report Section,Finding Count,Auditing Standard,Description In The Firm's Inspection Report
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,3,AS 1301,"In one of two audits reviewed  the firm did not communicate to the issuer's audit committee the significant risks identified through its risk assessment procedures. In addition  in this audit  the firm did not make a required communication to the issuer's audit committee related to the results of the audit prior to the issuance of the auditor's report. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,4,AS 1301,"In one of two audits reviewed  the firm did not make certain required communications to the issuer's audit committee related to (1) an overview of the overall audit strategy and (2) the results of the audit. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,5,AS 1301,"In the two audits reviewed  the firm did not establish an understanding of the terms of the audit engagement with the audit committee  record such understanding in an engagement letter  and determine that the audit committee acknowledged and agreed to the terms of the engagement. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,6,AS 1301,"In one of two audits reviewed  the firm did not inquire of the audit committee about whether it was aware of matters relevant to the audit  including  but not limited to  violations or possible violations of laws or regulations. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,7,AS 1305,"In one of two audits reviewed  the firm did not provide to management and the audit committee the required communications in writing of the material weakness identified during the audit prior to the issuance of the auditor's report. In this instance  the firm was non-compliant with AS 1305  Communications About Control Deficiencies in an Audit of Financial Statements."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,8,AS 2110,"In one of two audits reviewed  the firm did not inquire of the audit committee about the risks of material misstatement  including fraud risks. In this instance  the firm was non-compliant with AS 2110  Identifying and Assessing Risks of Material Misstatement."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,9,AS 3101,"In the two audits reviewed  the year the firm began serving consecutively as the company's auditor that was included in the firm's audit report was incorrect. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,10,PCAOB Rule 3211,"In one audit reviewed  the firm's report on Form AP included inaccurate information regarding the audit report date and omitted information related to the participation in the audit by an other accounting firm. In this instance  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,10,PCAOB Rule 3211,"In the two audits reviewed  the firm did not file its report on Form AP by the relevant deadline. In addition  in one of these audits  the firm's report on Form AP included inaccurate information regarding the audit report date and omitted information related to the participation in the audit by an other accounting firm. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,429,"Louis Plung & Company, LLP",2022,United States,,27-Mar-2023,Part I.B,10,PCAOB Rule 3211,"In the two audits reviewed  the firm did not file its report on Form AP by the relevant deadline. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,1431,"EY Servicios Profesionales de Auditoria y Asesorias Limitada",2022,Chile,Ernst & Young Global Limited,27-Mar-2023,Part I.B,1,AS 1215,"In one of three audits reviewed  the firm did not include all relevant work papers in the final set of audit documentation it was required to assemble. In this instance  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,1,AS 1215,"In the two audits reviewed  the firm did not assemble a complete and final set of audit documentation for retention within 45 days following the report release date. In addition  in both of these audits  the firm did not prepare an engagement completion document. In these instances  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,2,AS 1220,"In the two audits reviewed and in four other audits  the firm did not obtain the required engagement quality review for the audit or for the reviews of the issuer's interim financial information for each of the quarters during the year under audit. In these instances  the firm was non-compliant with AS 1220  Engagement Quality Review."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,3,AS 1301,"In the two audits reviewed  the firm did not inquire of the audit committee about whether it was aware of matters relevant to the audit  including  but not limited to  violations or possible violations of laws or regulations. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,4,AS 1301,"In the two audits reviewed  the firm did not make any of the required communications to the issuer's audit committee. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees  and AS 1305  Communications About Control Deficiencies in an Audit of Financial Statements."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,4,AS 1305,"In the two audits reviewed  the firm did not make any of the required communications to the issuer's audit committee. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees  and AS 1305  Communications About Control Deficiencies in an Audit of Financial Statements."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,5,AS 2415,"In the two audits reviewed  the firm's audit report did not include numerous required elements. In these instances  the firm was non-compliant with AS 2415  Consideration of an Entity's Ability to Continue as a Going Concern  AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion  and AS 3105  Departures from Unqualified Opinions and Other Reporting Circumstances. In addition  in one of these audits  the firm was non-compliant with AS 2820  Evaluating Consistency of Financial Statements."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,5,AS 2415,"In the two audits reviewed  the firm's audit report did not include numerous required elements. In these instances  the firm was non-compliant with AS 2415  Consideration of an Entity's Ability to Continue as a Going Concern  AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion  and AS 3105  Departures from Unqualified Opinions and Other Reporting Circumstances."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,5,AS 2820,"In the two audits reviewed  the firm's audit report did not include numerous required elements. In these instances  the firm was non-compliant with AS 2415  Consideration of an Entity's Ability to Continue as a Going Concern  AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion  and AS 3105  Departures from Unqualified Opinions and Other Reporting Circumstances. In addition  in one of these audits  the firm was non-compliant with AS 2820  Evaluating Consistency of Financial Statements."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,5,AS 3101,"In the two audits reviewed  the firm's audit report did not include numerous required elements. In these instances  the firm was non-compliant with AS 2415  Consideration of an Entity's Ability to Continue as a Going Concern  AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion  and AS 3105  Departures from Unqualified Opinions and Other Reporting Circumstances."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,5,AS 3101,"In the two audits reviewed  the firm's audit report did not include numerous required elements. In these instances  the firm was non-compliant with AS 2415  Consideration of an Entity's Ability to Continue as a Going Concern  AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion  and AS 3105  Departures from Unqualified Opinions and Other Reporting Circumstances. In addition  in one of these audits  the firm was non-compliant with AS 2820  Evaluating Consistency of Financial Statements."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,5,AS 3105,"In the two audits reviewed  the firm's audit report did not include numerous required elements. In these instances  the firm was non-compliant with AS 2415  Consideration of an Entity's Ability to Continue as a Going Concern  AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion  and AS 3105  Departures from Unqualified Opinions and Other Reporting Circumstances."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,5,AS 3105,"In the two audits reviewed  the firm's audit report did not include numerous required elements. In these instances  the firm was non-compliant with AS 2415  Consideration of an Entity's Ability to Continue as a Going Concern  AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion  and AS 3105  Departures from Unqualified Opinions and Other Reporting Circumstances. In addition  in one of these audits  the firm was non-compliant with AS 2820  Evaluating Consistency of Financial Statements."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,6,PCAOB Rule 3211,"In the two audits reviewed and four other audits  the firm did not file one or more reports on Form AP by the relevant deadline. In addition  in one of these audits  the firm's report on Form AP included inaccurate information regarding the issuer CIK number. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,6,PCAOB Rule 3211,"In the two audits reviewed and four other audits  the firm did not file one or more reports on Form AP by the relevant deadline. In addition  in one of these audits  the firm's report on Form AP omitted information related to the participation in the audit by an other accounting firm. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,6,PCAOB Rule 3211,"In the two audits reviewed and four other audits  the firm did not file one or more reports on Form AP by the relevant deadline. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,6579,"Jack Shama",2022,United States,,27-Mar-2023,Part I.B,7,PCAOB Rule 3526,"In the two audits reviewed  the firm did not provide the audit committee the required independence communications. In these instances  the firm was non-compliant with PCAOB Rule 3526  Communication with Audit Committees Concerning Independence."
Triennially Inspected,1250,"Pivot CPAs, P.A.",2022,United States,,23-Mar-2023,Part I.B,1,AS 1220,"In the audit reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to understand all of the procedures performed by the engagement quality reviewer. In this instance  the documentation of the engagement quality review was non-compliant with AS 1220  Engagement Quality Review."
Triennially Inspected,1250,"Pivot CPAs, P.A.",2022,United States,,23-Mar-2023,Part I.B,2,AS 1301,"In the audit reviewed  the firm did not establish an understanding of the terms of the audit engagement with the audit committee  record such understanding in an engagement letter  and determine that the audit committee acknowledged and agreed to the terms of the engagement. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1250,"Pivot CPAs, P.A.",2022,United States,,23-Mar-2023,Part I.B,3,AS 1301,"In the audit reviewed  the firm did not make a required communication to the issuer's audit committee related to corrected misstatements  including discussing with the audit committee the implications that such corrected misstatements might have on the company's financial reporting process. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1250,"Pivot CPAs, P.A.",2022,United States,,23-Mar-2023,Part I.B,4,AS 1301,"In the audit reviewed  the firm did not provide a copy of the management representation letter to the issuer's audit committee. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees  and AS 2805  Management Representations."
Triennially Inspected,1250,"Pivot CPAs, P.A.",2022,United States,,23-Mar-2023,Part I.B,4,AS 2805,"In the audit reviewed  the firm did not provide a copy of the management representation letter to the issuer's audit committee. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees  and AS 2805  Management Representations."
Triennially Inspected,1250,"Pivot CPAs, P.A.",2022,United States,,23-Mar-2023,Part I.B,5,AS 3101,"In the audit reviewed  the engagement team determined that there were no critical audit matters  but did not include the required language  and the appropriate title  in the auditor's report. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,1410,"KPMG",2022,Argentina,KPMG International Cooperative,23-Mar-2023,Part I.B,1,AS 1215,"In one of three audits reviewed  the firm did not include all relevant work papers in the final set of audit documentation it was required to assemble. In this instance  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,1410,"KPMG",2022,Argentina,KPMG International Cooperative,23-Mar-2023,Part I.B,2,AS 1301,"In one audit reviewed  the firm did not make certain required communications to the issuer's audit committee related to the name  location  and planned responsibilities of other accounting firms that performed audit procedures in the audit. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1410,"KPMG",2022,Argentina,KPMG International Cooperative,23-Mar-2023,Part I.B,3,AS 3101,"In one audit reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but  in performing those procedures  did not include certain matters that were communicated to the issuer's audit committee and that related to accounts or disclosures that were material to the financial statements. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. This instance of non-compliance does not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,1295,"BDO LLP",2021,United Kingdom,BDO International Limited,04-Jan-2023,Part I.B,1,AS 1301,"In one audit reviewed  the firm did not make a required communication to the issuer's audit committee related to the name  location  and planned responsibilities of an other accounting firm that performed audit procedures in the audit. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1295,"BDO LLP",2021,United Kingdom,BDO International Limited,04-Jan-2023,Part I.B,2,PCAOB Rule 3211,"In one audit reviewed  the firm's report on Form AP contained inaccurate information related to the participation in the audit by an other accounting firm. In this instance  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,1050,"KPMG Bedrijfsrevisoren BV / KPMG Réviseurs d'Entreprises SRL",2021,Belgium,KPMG International Cooperative,22-Dec-2022,Part I.B,1,AS 3101,"In one of two audits reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but did not include in those procedures certain matters that were communicated to the issuer's audit committee and that related to accounts or disclosures that were material to the financial statements. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. This instance of non-compliance does not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,1457,"Ernst & Young (Hellas) Certified Auditors Accountants S.A.",2021,Greece,Ernst & Young Global Limited,22-Dec-2022,Part I.B,1,AS 3101,"In one of three audits reviewed  the year the firm began serving consecutively as the company's auditor that was included in the firm's audit report was incorrect. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,1457,"Ernst & Young (Hellas) Certified Auditors Accountants S.A.",2021,Greece,Ernst & Young Global Limited,22-Dec-2022,Part I.B,2,AS 3101,"In the three audits reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but did not include in those procedures certain matters that were communicated to the issuer's audit committee and that related to accounts or disclosures that were material to the financial statements. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. These instances of non-compliance do not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,1457,"Ernst & Young (Hellas) Certified Auditors Accountants S.A.",2021,Greece,Ernst & Young Global Limited,22-Dec-2022,Part I.B,3,PCAOB Rule 3526,"In one of three audits reviewed  the firm did not document the substance of its discussions with the audit committee about the potential effects of a relationship that  as of the date of the firm's annual communication  may have been reasonably thought to bear on the independence of the firm. In this instance  the firm was non-compliant with PCAOB Rule 3526  Communication with Audit Committees Concerning Independence."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,1,AS 1215,"In one of 10 audits reviewed  the firm did not assemble a complete and final set of audit documentation for retention within 45 days following the report release date. In this instance  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,2,AS 1220,"In the 10 audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to understand all of the procedures performed by the engagement quality reviewer  including evidence that the engagement quality reviewer evaluated the engagement team's responses to the significant risks identified. In these instances  the documentation of the engagement quality review was non-compliant with AS 1220  Engagement Quality Review."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,3,AS 1301,"In two of 10 audits reviewed  the firm did not establish an understanding of the terms of the audit engagement with the audit committee  or equivalent  record such understanding in an engagement letter  and determine that the audit committee  or equivalent  acknowledged and agreed to the terms of the engagement. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,4,AS 1301,"In six of 10 audits reviewed  the firm did not communicate to the issuer's audit committee  or equivalent  all of the significant risks identified through its risk assessment procedures. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,5,AS 1301,"In one of 10 audits reviewed  the firm did not make a required communication to the issuer's audit committee related to the name  location  and planned responsibilities of other persons not employed by the firm that performed audit procedures in the audit. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,6,AS 1301,"In three of 10 audits reviewed  the firm did not make a required communication to the audit committee related to corrected misstatements. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,7,AS 1301,"In one of 10 audits reviewed  the firm inaccurately communicated to the audit committee that it identified misstatements that the issuer corrected. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,8,AS 1301,"In one of 10 audits reviewed  the firm did not communicate to the issuer's audit committee all of the uncorrected misstatements that it identified. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,9,AS 3101,"In one of 10 audits reviewed  the firm's audit report did not include a statement indicating that the financial statements included the related notes. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,10,AS 3101,"In seven of seven audits reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but did not include in those procedures certain matters that were communicated  or required to be communicated  to the issuer's audit committee  or equivalent  and that related to accounts or disclosures that were material to the financial statements. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. These instances of non-compliance do not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,11,AS 3101,"In five of seven audits reviewed  the firm's communication of one or more critical audit matters in the audit report included language that was inconsistent with information in the firm's audit documentation. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,12,PCAOB Rule 3211,"In five of 10 audits reviewed  the firm did not file its report on Form AP by the relevant deadline. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,5041,"B F Borgers CPA PC",2021,United States,,22-Dec-2022,Part I.B,13,PCAOB Rule 3211,"In three of 10 audits reviewed  the firm's report on Form AP omitted information related to the participation in the audit by other accounting firms. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,686,"FORVIS, LLP",2021,United States,,08-Dec-2022,Part I.B,1,AS 3101,"In one of five audits reviewed  the firm's communication of a critical audit matter in the audit report included language that was inconsistent with information in the firm's audit documentation. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,1712,"Ernst & Young Associates LLP",2021,India,Ernst & Young Global Limited,08-Dec-2022,Part I.B,1,AS 1215,"In one of three audits reviewed  the firm did not include all relevant work papers in the final set of audit documentation it was required to assemble. In this instance  the firm was non-compliant with AS 1215  Audit Documentation."
Triennially Inspected,1712,"Ernst & Young Associates LLP",2021,India,Ernst & Young Global Limited,08-Dec-2022,Part I.B,2,AS 1301,"In two of two audits reviewed  the firm did not make certain required communications to the issuer's audit committee related to the name  location  and planned responsibilities of other accounting firms or other persons not employed by the firm that performed audit procedures in the audit. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1712,"Ernst & Young Associates LLP",2021,India,Ernst & Young Global Limited,08-Dec-2022,Part I.B,3,PCAOB Rule 3211,"In one other audit  the firm's report on Form AP omitted information related to participation in the audit by certain other accounting firms. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,1712,"Ernst & Young Associates LLP",2021,India,Ernst & Young Global Limited,08-Dec-2022,Part I.B,3,PCAOB Rule 3211,"In two of two audits reviewed  the firm incorrectly computed total audit hours used to complete its report on Form AP by excluding certain hours related to the audit. In one of two audits reviewed  the firm's report on Form AP omitted information related to participation in the audit by certain other accounting firms. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,1712,"Ernst & Young Associates LLP",2021,India,Ernst & Young Global Limited,08-Dec-2022,Part I.B,3,PCAOB Rule 3211,"In two of two audits reviewed  the firm incorrectly computed total audit hours used to complete its report on Form AP by excluding certain hours related to the audit. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,444,"Assure CPA, LLC",2021,United States,,01-Dec-2022,Part I.B,1,AS 1220,"In three other audits  the assigned engagement quality reviewer had served as the engagement partner during the preceding audit. In these instances  the firm was non-compliant with AS 1220  Engagement Quality Review."
Triennially Inspected,444,"Assure CPA, LLC",2021,United States,,01-Dec-2022,Part I.B,2,AS 1220,"In one of two audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to understand all of the procedures performed by the engagement quality reviewer  including evidence that the engagement quality reviewer evaluated the engagement team's responses to the significant risks identified. In this instance  the documentation of the engagement quality review was non-compliant with AS 1220  Engagement Quality Review."
Triennially Inspected,444,"Assure CPA, LLC",2021,United States,,01-Dec-2022,Part I.B,3,AS 1301,"In one of two audits reviewed  the firm did not make a required communication to the issuer's audit committee related to the names  locations  and planned responsibilities of other accounting firms that performed audit procedures in the audit. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,444,"Assure CPA, LLC",2021,United States,,01-Dec-2022,Part I.B,4,AS 3101,"In the two audits reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but did not include in those procedures certain matters that were communicated to the issuer's audit committee and that related to accounts or disclosures that were material to the financial statements. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. These instances of non-compliance do not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,572,"Weinberg & Company, P.A.",2021,United States,,01-Dec-2022,Part I.B,1,AS 1220,"In the two audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to understand all of the procedures performed by the engagement quality reviewer  including evidence that the engagement quality reviewer evaluated the engagement team's responses to the significant risks identified. In these instances  the documentation of the engagement quality review was non-compliant with AS 1220  Engagement Quality Review."
Triennially Inspected,822,"Michael T. Studer CPA P.C.",2021,United States,,01-Dec-2022,Part I.B,1,AS 1301,"In the two audits reviewed  the firm did not make certain required communications to the issuer's audit committee  or equivalent  related to (1) all of the significant risks identified through its risk assessment procedures and (2) critical accounting policies and practices. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,822,"Michael T. Studer CPA P.C.",2021,United States,,01-Dec-2022,Part I.B,2,AS 1301,"In one of two audits reviewed  the firm did not make certain required communications to the issuer's audit committee equivalent until after the issuance of the auditor's report. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,822,"Michael T. Studer CPA P.C.",2021,United States,,01-Dec-2022,Part I.B,3,AS 3101,"In one of two audits reviewed  the year the firm began serving consecutively as the company's auditor that was included in the firm's audit report was incorrect. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,822,"Michael T. Studer CPA P.C.",2021,United States,,01-Dec-2022,Part I.B,4,AS 3101,"In two audits  the engagement team performed procedures to determine whether or not matters were critical audit matters but did not include in those procedures certain matters that were communicated to the issuer's audit committee  or equivalent  and that related to accounts or disclosures that were material to the financial statements. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. These instances of non-compliance do not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,822,"Michael T. Studer CPA P.C.",2021,United States,,01-Dec-2022,Part I.B,5,AS 3101,"In two audits  the firm's communication of critical audit matters in the audit report did not describe for one matter the principal considerations that led the firm to determine that the matter was a critical audit matter. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,822,"Michael T. Studer CPA P.C.",2021,United States,,01-Dec-2022,Part I.B,6,PCAOB Rule 3211,"In one other audit  the firm's report on Form AP omitted information related to a Partner ID by which the engagement partner had been identified on a Form AP filed by a different registered public accounting firm. In this instance  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,1,AS 1301,"In the three audits reviewed  the firm did not make certain required communications to the issuer's audit committee  or equivalent  related to the issuer's significant accounting policies and practices  critical accounting policies and practices  and critical accounting estimates. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,2,AS 1301,"In one of three audits reviewed  the firm did not make a required communication to the issuer's audit committee related to the name  location  and planned responsibilities of an other accounting firm that performed audit procedures in the audit. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,3,AS 1305,"In one of three audits reviewed  the firm communicated in writing to the audit committee that there were no significant deficiencies identified during the audit. In this instance  the firm was non-compliant with AS 1305  Communications About Control Deficiencies in an Audit of Financial Statements."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,4,AS 3101,"In the three audits reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but did not include in those procedures certain matters that were communicated  or required to be communicated  to the issuer's audit committee  or equivalent  and that related to accounts or disclosures that were material to the financial statements. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. These instances of non-compliance do not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,5,AS 3101,"In one of three audits reviewed  the firm's communication of a critical audit matter in the audit report included language that was inconsistent with information in the firm's audit documentation. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,6,AS 3101,"In one of three audits reviewed  the firm's audit report did not include a statement indicating that the financial statements included the related notes and schedules. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
